4.364	         0  -0.185653  -0.185653  -0.232066   -0.27848   -0.27848   0.185653   0.185653   0.182497  0.0975608  0.0344387    1.33861 -0.0267435   0.722989  -0.219916   0.535449 -0.0337232   0.822945    -0.1024   -1.24275   0.647337   0.840849   -1.69448  -0.263628  -0.303719  -0.108517    1.92109	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.98197   2.98197   3.72746   4.47295   4.47295  -2.98197  -2.98197  -2.93127  -1.56702 -0.553155  -6.99917 -0.788532  -6.98482  -1.74018  -1.99145  0.831306  -6.74534  -4.40963   5.54594  -0.92668  -1.08837    1.7151   6.07457   3.69873  -2.40559  -6.99808
4.368	         0  -0.186562  -0.186562  -0.233202  -0.279843  -0.279843   0.186562   0.186562    0.18339  0.0980382  0.0346072     1.3414 -0.0258763   0.722854  -0.213303   0.532442 -0.0350424   0.825637 -0.0961528   -1.22856   0.635934   0.794151   -1.65974   -0.26816  -0.304215  -0.104013    1.91959	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.97382   2.97382   3.71728   4.46073   4.46073  -2.97382  -2.97382  -2.92327  -1.56274 -0.551644   -6.9992  -0.78147  -6.98542   -1.8476  -2.00424  0.864174  -6.75532  -4.44398   5.25389 -0.692575 -0.771219   1.37338   6.11085   3.69241   -2.4471  -6.99816
4.372	         0  -0.187442  -0.187442  -0.234302  -0.281162  -0.281162   0.187442   0.187442   0.184255  0.0985006  0.0347704    1.34413 -0.0250233   0.722738  -0.206639   0.526752 -0.0373057   0.828322 -0.0841995   -1.21301    0.62343   0.746909   -1.62406  -0.272729  -0.304687 -0.0995775    1.91801	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.96521   2.96521   3.70652   4.44782   4.44782  -2.96521  -2.96521   -2.9148  -1.55822 -0.550047  -6.99923 -0.774465  -6.98599  -1.95543  -1.90909  0.933664  -6.76492  -4.54421   4.91353  -0.41959 -0.466505   1.04505   6.14572   3.68563  -2.48601  -6.99823
4.376	         0  -0.188293  -0.188293  -0.235366  -0.282439  -0.282439   0.188293   0.188293   0.185092  0.0989478  0.0349283    1.34679 -0.0241835   0.722644  -0.199923   0.523466 -0.0383242   0.830403 -0.0780435   -1.19619   0.609796   0.699063   -1.58737  -0.277334  -0.305138 -0.0952094    1.91635	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.95615   2.95615   3.69518   4.43422   4.43422  -2.95615  -2.95615  -2.90589  -1.55346 -0.548365  -6.99926 -0.767542  -6.98654   -2.0637  -1.91062  0.952018  -6.77413  -4.57681   4.53034 -0.128664 -0.173739  0.729603   6.17921   3.67843  -2.52247   -6.9983
4.38	         0  -0.189115  -0.189115  -0.236394  -0.283672  -0.283672   0.189115   0.189115     0.1859  0.0993799  0.0350808    1.34938  -0.023361   0.722566  -0.193155   0.517558 -0.0403005   0.832598 -0.0662833   -1.17833   0.594944   0.650746   -1.54969   -0.28197  -0.305567 -0.0909061    1.91462	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.94662   2.94662   3.68328   4.41994   4.41994  -2.94662  -2.94662  -2.89653  -1.54845 -0.546599  -6.99929 -0.760539  -6.98706  -2.17241    -1.807   1.00798  -6.78299  -4.67182   4.11465  0.150855  0.107547  0.426521    6.2114   3.67083  -2.55666  -6.99837
4.384	         0  -0.189908  -0.189908  -0.237385  -0.284862  -0.284862   0.189908   0.189908   0.186679  0.0997966  0.0352279     1.3519 -0.0225455   0.722521  -0.186336   0.514184 -0.0412007   0.834491 -0.0602188   -1.15983   0.578711   0.602364   -1.51105  -0.286637  -0.305974 -0.0866663     1.9128	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.93665   2.93665   3.67081   4.40497   4.40497  -2.93665  -2.93665  -2.88672  -1.54321 -0.544748  -6.99932 -0.753854  -6.98757  -2.28156  -1.80546   1.01991   -6.7915  -4.70282   3.68264  0.419414  0.377804  0.135323   6.24232   3.66285  -2.58867  -6.99843
4.388	         0  -0.190672  -0.190672   -0.23834  -0.286008  -0.286008   0.190672   0.190672    0.18743   0.100198  0.0353696    1.35433 -0.0217181   0.722543  -0.179465   0.508262 -0.0430817   0.836641 -0.0486483    -1.1408   0.561142   0.553819   -1.47147  -0.291331  -0.306361 -0.0824875    1.91091	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.92621   2.92621   3.65777   4.38932   4.38932  -2.92621  -2.92621  -2.87647  -1.53772 -0.542812  -6.99935  -0.74822  -6.98806  -2.39116  -1.70177   1.07057  -6.79968  -4.79289   3.26377  0.677442  0.637464 -0.144457   6.27203   3.65453  -2.61868  -6.99849
4.392	         0  -0.191406  -0.191406  -0.239258  -0.287109  -0.287109   0.191406   0.191406   0.188152   0.100584  0.0355059    1.35668 -0.0208954   0.722603  -0.172541   0.504882 -0.0439408   0.838523 -0.0426732   -1.12057   0.540167   0.505124   -1.42679  -0.296051  -0.306728 -0.0783679    1.90895	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.91533   2.91533   3.64416   4.37299   4.37299  -2.91533  -2.91533  -2.86577    -1.532 -0.540793  -6.99937 -0.742948  -6.98853  -2.50121  -1.70048   1.07951  -6.80753  -4.82252   2.86132  0.925353  0.886943 -0.413267   6.30057   3.64588   -2.6468  -6.99855
4.396	         0  -0.192111  -0.192111  -0.240139  -0.288167  -0.288167   0.192111   0.192111   0.188845   0.100955  0.0356367    1.35897 -0.0200886   0.722684  -0.165566   0.498975 -0.0457561   0.840694 -0.0312876   -1.10205    0.52121   0.457074   -1.38845  -0.300815  -0.307073 -0.0743307     1.9069	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.90399   2.90399   3.62999   4.35598   4.35598  -2.90399  -2.90399  -2.85462  -1.52605  -0.53869   -6.9994 -0.737574  -6.98898  -2.61172  -1.59781    1.1263  -6.81508   -4.9079   2.47466   1.16354   1.12664 -0.671536     6.328   3.63686  -2.67217  -6.99861
4.4	         0  -0.192787  -0.192787  -0.240984   -0.28918   -0.28918   0.192787   0.192787   0.189509   0.101309   0.035762     1.3612 -0.0193007   0.722783  -0.158539   0.495361 -0.0463726   0.842114 -0.0253998    -1.0824   0.497466   0.409154   -1.34227  -0.305622  -0.307397 -0.0703747    1.90478	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0    2.8922    2.8922   3.61525    4.3383    4.3383   -2.8922   -2.8922  -2.84303  -1.51985 -0.536503  -6.99942 -0.731983  -6.98941   -2.7227  -1.58769   1.12449  -6.82233  -4.93636   2.10315   1.39239   1.35694 -0.919679   6.35435   3.62749  -2.69492  -6.99866
4.404	         0  -0.193433  -0.193433  -0.241791  -0.290149  -0.290149   0.193433   0.193433   0.190144   0.101649  0.0358818    1.36336 -0.0185328   0.722897  -0.151459   0.491316 -0.0472213    0.84414 -0.0185823   -1.06374    0.47361   0.361701   -1.29791  -0.310467  -0.307701 -0.0664963    1.90258	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.87997   2.87997   3.59996   4.31995   4.31995  -2.87997  -2.87997  -2.83101  -1.51342 -0.534234  -6.99944 -0.726124  -6.98982  -2.83416   -1.5595   1.13219  -6.82929  -5.00283   1.74621   1.61227    1.5782  -1.15809   6.37966   3.61781  -2.71525  -6.99871
4.408	          0   -0.194049   -0.194049   -0.242561   -0.291073   -0.291073    0.194049    0.194049     0.19075    0.101973    0.035996     1.36547  -0.0177843    0.723027   -0.144327    0.484979  -0.0491334    0.846289 -0.00643567    -1.04603    0.448488    0.315221    -1.25314   -0.315288   -0.307988   -0.062622     1.90031	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.86728   2.86728   3.58411   4.30093   4.30093  -2.86728  -2.86728  -2.81854  -1.50676 -0.531881  -6.99947 -0.720028  -6.99022  -2.94609  -1.44001   1.18204  -6.83599  -5.08114   1.40327   1.82353    1.7908  -1.38716   6.40399   3.60798  -2.73614  -6.99877
4.412	           0    -0.194635    -0.194635    -0.243294    -0.291952    -0.291952     0.194635     0.194635     0.191326     0.102281    0.0361048      1.36751   -0.0170563     0.723174    -0.137142     0.481486   -0.0499526     0.848118 -0.000420725     -1.02925     0.422013     0.269494     -1.20754    -0.320147    -0.308255    -0.058825      1.89796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.85416   2.85416    3.5677   4.28124   4.28124  -2.85416  -2.85416  -2.80564  -1.49986 -0.529446  -6.99949 -0.713649  -6.99061  -3.05851  -1.43541    1.1874  -6.84242  -5.11759   1.09354    2.0265   1.99505  -1.60724   6.42736   3.59784  -2.75468  -6.99881
4.416	         0  -0.195191  -0.195191  -0.243989  -0.292787  -0.292787   0.195191   0.195191   0.191873   0.102573   0.036208    1.36949 -0.0163461   0.723341  -0.129905    0.47746 -0.0508599   0.850304 0.00642316   -1.01315   0.392164   0.224646   -1.15677   -0.32504  -0.308502 -0.0551027    1.89553	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.84059   2.84059   3.55074   4.26089   4.26089  -2.84059  -2.84059   -2.7923  -1.49273  -0.52693  -6.99951 -0.707107  -6.99098  -3.17143  -1.40846   1.19636   -6.8486   -5.1878  0.816694   2.22151    2.1913  -1.81869   6.44981   3.58742  -2.77101  -6.99886
4.42	         0  -0.195717  -0.195717  -0.244647  -0.293576  -0.293576   0.195717   0.195717    0.19239   0.102849  0.0363056    1.37141 -0.0156588   0.723521  -0.122615   0.470963 -0.0526112   0.852252  0.0184533  -0.998969   0.362385   0.181357     -1.108  -0.329964  -0.308729 -0.0514529    1.89303	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.82658   2.82658   3.53323   4.23987   4.23987  -2.82658  -2.82658  -2.77853  -1.48537 -0.524331  -6.99953 -0.700191  -6.99133  -3.28486  -1.28316   1.23875  -6.85453  -5.25886   0.62043   2.40888   2.37985  -2.02185   6.47138   3.57674  -2.78529   -6.9989
4.424	         0  -0.196213  -0.196213  -0.245267   -0.29432   -0.29432   0.196213   0.196213   0.192878    0.10311  0.0363976    1.37328  -0.014994   0.723715  -0.115271   0.466992  -0.052988   0.853204  0.0243755  -0.986688   0.331606   0.140043   -1.05877  -0.334919  -0.308938 -0.0478741    1.89045	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.81214   2.81214   3.51517   4.21821   4.21821  -2.81214  -2.81214  -2.76433  -1.47778 -0.521651  -6.99954 -0.692922  -6.99167  -3.39879  -1.26025   1.22573  -6.86024  -5.29443  0.501408    2.5889   2.56101  -2.21705   6.49211   3.56579  -2.79763  -6.99895
4.428	         0  -0.196679  -0.196679  -0.245849  -0.295019  -0.295019   0.196679   0.196679   0.193336   0.103355   0.036484    1.37508 -0.0143505   0.723926  -0.107875   0.462351 -0.0533311   0.854275  0.0311046  -0.976271   0.297846   0.101018   -1.00459  -0.339901  -0.309127 -0.0443637     1.8878	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.79725   2.79725   3.49657   4.19588   4.19588  -2.79725  -2.79725   -2.7497  -1.46996 -0.518891  -6.99956 -0.685359    -6.992  -3.51325  -1.21013   1.21203  -6.86572   -5.3613  0.456098   2.76186   2.73506  -2.40459   6.51203   3.55461  -2.80819  -6.99899
4.432	         0  -0.197115  -0.197115  -0.246393  -0.295672  -0.295672   0.197115   0.197115   0.193764   0.103584  0.0365648     1.3769 -0.0138133   0.724002  -0.100425   0.455349 -0.0545557   0.855335  0.0428753  -0.968264    0.26436   0.064638  -0.951982  -0.344908  -0.309298 -0.0409198    1.88507	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.78194   2.78194   3.47742   4.17291   4.17291  -2.78194  -2.78194  -2.73465  -1.46191  -0.51605  -6.99958 -0.674135  -6.99231  -3.62823   -1.0667   1.23391  -6.87098  -5.42556  0.503911   2.92804    2.9023  -2.58478   6.53116   3.54319  -2.81707  -6.99903
4.436	         0   -0.19752   -0.19752    -0.2469   -0.29628   -0.29628    0.19752    0.19752   0.194162   0.103797  0.0366399    1.37884 -0.0135028   0.723729  -0.092921   0.451178 -0.0547242   0.855966  0.0486701  -0.962416   0.228504  0.0308468  -0.894952  -0.349937  -0.309449 -0.0375408    1.88227	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.76619   2.76619   3.45774   4.14929   4.14929  -2.76619  -2.76619  -2.71917  -1.45363 -0.513128   -6.9996 -0.654579   -6.9912  -3.74376  -1.03822    1.2136  -6.87604  -5.45912  0.632239   3.08771   3.06297   -2.7579   6.54954   3.53155  -2.82438  -6.99907
4.44	           0    -0.197894    -0.197894    -0.247368    -0.296842    -0.296842     0.197894     0.197894      0.19453     0.103994    0.0367094      1.38069   -0.0131789     0.723532   -0.0853633      0.44644   -0.0549523     0.856941    0.0552632    -0.958882     0.191507 -0.000219129    -0.835739    -0.354988    -0.309582   -0.0342252      1.87939	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.75001   2.75001   3.43752   4.12502   4.12502  -2.75001  -2.75001  -2.70326  -1.44513 -0.510128  -6.99961 -0.636446  -6.99155  -3.85983 -0.986768    1.1965   -6.8809  -5.51954  0.844844   3.24111   3.21734  -2.92424   6.56721   3.51969  -2.83022   -6.9991
4.444	         0  -0.198239  -0.198239  -0.247798  -0.297358  -0.297358   0.198239   0.198239   0.194869   0.104174  0.0367733    1.38247 -0.0128616   0.723374 -0.0777514   0.439396 -0.0560515   0.858021  0.0667597  -0.957601   0.155137 -0.0285108   -0.77777  -0.360077  -0.309697 -0.0309951    1.87643	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.73341   2.73341   3.41676   4.10012   4.10012  -2.73341  -2.73341  -2.68694  -1.43641 -0.507048  -6.99963 -0.618888  -6.99188  -3.97647 -0.844162   1.21467  -6.88557  -5.57759   1.08619    3.3885   3.36566  -3.08405   6.58418   3.50758  -2.83375  -6.99914
4.448	         0  -0.198552  -0.198552   -0.24819  -0.297828  -0.297828   0.198552   0.198552   0.195177   0.104339  0.0368314    1.38419 -0.0125617   0.723239  -0.070085   0.435194 -0.0561626   0.858665  0.0724254  -0.958728   0.115334 -0.0536529  -0.712067  -0.365206  -0.309792 -0.0278518     1.8734	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.71638   2.71638   3.39548   4.07457   4.07457  -2.71638  -2.71638   -2.6702  -1.42746 -0.503889  -6.99964 -0.601456   -6.9922  -4.09367 -0.816953   1.19342  -6.89006  -5.60944   1.31807   3.53011   3.50817   -3.2376   6.60048   3.49525  -2.83496  -6.99917
4.452	         0  -0.198835  -0.198835  -0.248544  -0.298253  -0.298253   0.198835   0.198835   0.195455   0.104488  0.0368839    1.38584 -0.0122785   0.723126 -0.0623639   0.430397 -0.0563129   0.859626  0.0788821  -0.962018  0.0755016 -0.0758598  -0.645615  -0.370372  -0.309868 -0.0247926     1.8703	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.69893   2.69893   3.37367    4.0484    4.0484  -2.69893  -2.69893  -2.65305  -1.41829 -0.500652  -6.99966 -0.584163   -6.9925  -4.20763 -0.765581   1.17459  -6.89437  -5.66397   1.54087   3.66616   3.64508  -3.38512   6.61615    3.4827  -2.83404   -6.9992
4.456	         0  -0.199088  -0.199088   -0.24886  -0.298631  -0.298631   0.199088   0.199088   0.195703   0.104621  0.0369308    1.38743 -0.0120152   0.723032 -0.0545878    0.42536 -0.0565549    0.86068   0.085814  -0.967577  0.0335819  -0.094815  -0.573764   -0.37557  -0.309926 -0.0218142    1.86712	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.68107   2.68107   3.35133    4.0216    4.0216  -2.68107  -2.68107  -2.63549   -1.4089 -0.497338  -6.99967 -0.566871   -6.9928  -4.31712 -0.704866    1.1602  -6.89851  -5.71635   1.75492   3.79688   3.77663  -3.52687    6.6312   3.46993  -2.83114  -6.99924
4.46	         0  -0.199309  -0.199309  -0.249137  -0.298964  -0.298964   0.199309   0.199309   0.195921   0.104737  0.0369719    1.38897  -0.011775    0.72295 -0.0467564   0.418082 -0.0576322   0.861808  0.0974696  -0.975602 -0.0121294  -0.110003  -0.492592    -0.3808  -0.309965 -0.0189149    1.86387	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.66278   2.66278   3.32848   3.99417   3.99417  -2.66278  -2.66278  -2.61751  -1.39929 -0.493946  -6.99968 -0.549444  -6.99308  -4.42232 -0.555761   1.17955  -6.90249  -5.76669   1.96058   3.92248   3.90302  -3.66305   6.64566   3.45696   -2.8264  -6.99927
4.464	         0    -0.1995    -0.1995  -0.249375   -0.29925   -0.29925     0.1995     0.1995   0.196109   0.104837  0.0370073    1.39045 -0.0115549   0.722888 -0.0388693   0.413795 -0.0576999   0.862458   0.103087  -0.985435 -0.0578279   -0.12158  -0.410257  -0.386058  -0.309986 -0.0160927    1.86055	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.64408   2.64408    3.3051   3.96612   3.96612  -2.64408  -2.64408  -2.59913  -1.38947 -0.490477  -6.99969 -0.532001  -6.99335  -4.52339 -0.528146   1.15858  -6.90631  -5.80124   2.15818   4.04315   4.02446  -3.79389   6.65955   3.44378  -2.81992  -6.99929
4.468	         0   -0.19966   -0.19966  -0.249575   -0.29949   -0.29949    0.19966    0.19966   0.196266   0.104922   0.037037    1.39187 -0.0113586   0.722837 -0.0309262   0.409059 -0.0579115   0.863699   0.109438   -0.99652  -0.102315  -0.129789   -0.32943  -0.391343  -0.309989 -0.0133455    1.85715	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.62497   2.62497   3.28122   3.93746   3.93746  -2.62497  -2.62497  -2.58035  -1.37942 -0.486933  -6.99971 -0.514381  -6.99361   -4.6205 -0.482116   1.14415  -6.90999  -5.84825   2.34803   4.15909   4.14113  -3.91961    6.6729    3.4304  -2.81184  -6.99932
4.472	         0   -0.19979   -0.19979  -0.249737  -0.299684  -0.299684    0.19979    0.19979   0.196393   0.104989   0.037061    1.39323 -0.0111823   0.722807 -0.0229268   0.404471 -0.0585274   0.865724   0.116223   -1.00851  -0.145997  -0.134881  -0.249329  -0.396651  -0.309974 -0.0106715    1.85368	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.60546   2.60546   3.25682   3.90818   3.90818  -2.60546  -2.60546  -2.56116  -1.36917 -0.483312  -6.99972 -0.496743  -6.99386   -4.7138 -0.441934   1.14639  -6.91352  -5.89341   2.53044   4.27049   4.23129  -4.04039   6.68573   3.41683  -2.80225  -6.99935
4.476	          0   -0.199888   -0.199888    -0.24986   -0.299832   -0.299832    0.199888    0.199888     0.19649    0.105041   0.0370793     1.39453  -0.0110278    0.722793  -0.0148706    0.399899  -0.0593098    0.868007    0.123255    -1.02079   -0.187197   -0.137228   -0.173757   -0.401909    -0.30994 -0.00798069     1.85013	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.58553   2.58553   3.23192    3.8783    3.8783  -2.58553  -2.58553  -2.54158   -1.3587 -0.479617  -6.99973    -0.479   -6.9941  -4.80344 -0.402127   1.15537  -6.91691   -5.9368   2.70569   4.37751    4.2112  -4.15644   6.69805   3.40307  -2.79475  -6.99937
4.48	          0   -0.199956   -0.199956   -0.249945   -0.299934   -0.299934    0.199956    0.199956    0.196557    0.105077   0.0370918     1.39342 -0.00822481    0.727841 -0.00675737    0.395303  -0.0601574    0.870374    0.130415    -1.02682   -0.184038   -0.139767   -0.194543   -0.407192   -0.309888 -0.00536616     1.84651	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.56521   2.56521   3.20651   3.84782   3.84782  -2.56521  -2.56521   -2.5216  -1.34802 -0.475847  -6.99974 -0.566898  -6.99433  -4.88957 -0.361158   1.16689  -6.92017  -5.97849   2.87408   4.15415   4.20043  -3.71899   6.70989    3.3891  -2.78558   -6.9994
4.484	          0   -0.199993   -0.199993   -0.249991   -0.299989   -0.299989    0.199993    0.199993    0.196593    0.105096   0.0370986     1.39334 -0.00671182    0.730574  0.00141159    0.390675  -0.0610229    0.872762     0.13763    -1.03237   -0.178203   -0.142902   -0.220272     -0.4125   -0.309817   -0.002826     1.84282	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.54449   2.54449   3.18061   3.81673   3.81673  -2.54449  -2.54449  -2.50123  -1.33713 -0.472003  -6.99975 -0.601364  -6.99456  -4.97232 -0.318703     1.179   -6.9233  -6.01854   3.03586   3.83234   4.21471  -3.29869   6.72126   3.37491  -2.77485  -6.99942
4.488	           0    -0.199999    -0.199999    -0.249998    -0.299998    -0.299998     0.199999     0.199999     0.196599     0.105099    0.0370997      1.39368   -0.0057446     0.732352   0.00963934     0.386025   -0.0618924     0.875168     0.144857     -1.04008    -0.186422    -0.145714    -0.214362    -0.417829    -0.309727 -0.000358457      1.83906	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.52337   2.52337   3.15421   3.78506   3.78506  -2.52337  -2.52337  -2.48047  -1.32603 -0.468085  -6.99976 -0.613456  -6.99477  -5.05183 -0.275255   1.19114   -6.9263  -6.05702   3.19129   3.95654   4.21683  -3.31703   6.73219    3.3605  -2.76266  -6.99945
4.492	         0  -0.199974  -0.199974  -0.249967   -0.29996   -0.29996   0.199974   0.199974   0.196574   0.105086  0.0370951    1.39416 -0.0050194   0.733746  0.0179259   0.381358 -0.0627551   0.877585   0.152069   -1.03776  -0.184635  -0.143447  -0.220584  -0.422861  -0.309618 0.00242161    1.83522	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.50186   2.50186   3.12732   3.75279   3.75279  -2.50186  -2.50186  -2.45933  -1.31473 -0.464095  -6.99977  -0.61587  -6.99498  -5.12822 -0.230992   1.20287  -6.92919    -6.094   3.34063   3.80375   4.01886  -2.91249   6.74269   3.34584  -2.76429  -6.99947
4.496	          0   -0.199918   -0.199918   -0.249897   -0.299877   -0.299877    0.199918    0.199918    0.196519    0.105057   0.0370847     1.39466 -0.00440891    0.734995   0.0262715    0.376677   -0.063606    0.880015    0.159249    -1.03501   -0.180165   -0.141964   -0.248112   -0.427506   -0.309485  0.00562616     1.83132	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.47996   2.47996   3.09995   3.71994   3.71994  -2.47996  -2.47996   -2.4378  -1.30322 -0.460033  -6.99978  -0.61393  -6.99517  -5.20161 -0.186081     1.214  -6.93197  -6.12952   3.48412   3.54996   3.85878  -2.52382   6.75278   3.33082  -2.78376  -6.99949
4.5	          0   -0.199831   -0.199831   -0.249789   -0.299747   -0.299747    0.199831    0.199831    0.196434    0.105011   0.0370687      1.3944 -0.00460908    0.736372   0.0394056    0.371984  -0.0644422    0.882456    0.166388     -1.0358    -0.19946   -0.138641   -0.192865   -0.431795   -0.309328  0.00922015     1.82734	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.45767   2.45767   3.07209   3.68651   3.68651  -2.45767  -2.45767  -2.41589  -1.29151 -0.455899  -6.99979 -0.580202  -6.99536  -5.27213 -0.140639   1.22446  -6.93464  -6.16366   3.62198   3.68523   3.63153  -2.69933   6.76248   3.31532  -2.81915  -6.99951
4.504	          0   -0.199713   -0.199713   -0.249642    -0.29957    -0.29957    0.199713    0.199713    0.196318    0.104949   0.0370468     1.39477 -0.00395285    0.737604   0.0460206    0.367282  -0.0652624    0.884911     0.17348    -1.03061   -0.178189   -0.136883   -0.243584   -0.435757   -0.309141   0.0131691     1.82329	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	         0    2.43501    2.43501    3.04376    3.65251    3.65251   -2.43501   -2.43501   -2.39361    -1.2796  -0.451694    -6.9998  -0.581633   -6.99554   -5.33988 -0.0947394     1.2342    -6.9372   -6.19645    3.68039    3.26626     3.4739   -2.31902    6.77179    3.29923   -2.86861   -6.99953
4.508	          0   -0.199565   -0.199565   -0.249456   -0.299348   -0.299348    0.199565    0.199565    0.196172    0.104871   0.0370193     1.39537 -0.00327678    0.738793   0.0534759    0.362301  -0.0658476    0.886922    0.180522    -1.03011   -0.189258   -0.134192   -0.219901   -0.439421   -0.308923   0.0174416     1.81917	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.41196   2.41196   3.01495   3.61794   3.61794  -2.41196  -2.41196  -2.37096  -1.26748 -0.447418   -6.9998 -0.584051  -6.99572  -5.40497 -0.037787   1.23457  -6.93966  -6.22796   3.81055   3.41266    3.2848  -2.50256   6.78074   3.28243   -2.9305  -6.99955
4.512	         0  -0.199386  -0.199386  -0.249232  -0.299079  -0.299079   0.199386   0.199386   0.195996   0.104777  0.0369861     1.3959  -0.002699   0.739972  0.0614046   0.357482 -0.0665556   0.889241   0.187511   -1.02857  -0.192933  -0.131255  -0.214245  -0.442812  -0.308669  0.0220092    1.81498	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.38854   2.38854   2.98567    3.5828    3.5828  -2.38854  -2.38854  -2.34793  -1.25518 -0.443073  -6.99981 -0.582747  -6.99589  -5.46751 0.0124797   1.24002  -6.94203  -6.25823   3.93561   3.49858   3.09228  -2.54222   6.78934   3.26481  -3.00332  -6.99956
4.516	          0   -0.199176   -0.199176    -0.24897   -0.298764   -0.298764    0.199176    0.199176     0.19579    0.104667   0.0369471     1.39557 -0.00298055     0.74134   0.0743282    0.352642  -0.0672378    0.891556    0.194446      -1.026    -0.18959    -0.12872   -0.223961   -0.445954   -0.308378   0.0268435     1.81072	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.36474   2.36474   2.95593   3.54711   3.54711  -2.36474  -2.36474  -2.32454  -1.24267  -0.43866  -6.99982 -0.547688  -6.99605   -5.5276 0.0634866   1.24451   -6.9443  -6.28731   4.05577   3.30464   2.92212  -2.16806    6.7976   3.24627  -3.08564  -6.99958
