-1.3821	7.4985	1.8365	-3.186	-8.227	-5.0238	-13.762	-1.3215	-3.5782	7.4916	7.8244
-1.4022	7.5016	1.8887	-3.1609	-8.1771	-5.0564	-13.771	-1.4169	-3.5924	7.4079	7.8167
-1.4223	7.5047	1.9408	-3.1358	-8.1272	-5.0889	-13.78	-1.5123	-3.6066	7.3242	7.8089
-1.4424	7.5078	1.993	-3.1106	-8.0773	-5.1215	-13.789	-1.6077	-3.6208	7.2404	7.8012
-1.4625	7.5109	2.0452	-3.0855	-8.0274	-5.1541	-13.797	-1.7032	-3.635	7.1567	7.7934
-1.4826	7.514	2.0973	-3.0604	-7.9775	-5.1866	-13.806	-1.7986	-3.6492	7.073	7.7857
-1.5027	7.5171	2.1495	-3.0353	-7.9275	-5.2192	-13.815	-1.894	-3.6634	6.9892	7.778
-1.5228	7.5202	2.2017	-3.0102	-7.8776	-5.2517	-13.824	-1.9894	-3.6776	6.9055	7.7702
-1.5429	7.5233	2.2538	-2.9851	-7.8277	-5.2843	-13.833	-2.0848	-3.6918	6.8217	7.7625
-1.563	7.5264	2.306	-2.96	-7.7778	-5.3168	-13.841	-2.1802	-3.706	6.738	7.7547
-1.5831	7.5295	2.3582	-2.9349	-7.7279	-5.3494	-13.85	-2.2756	-3.7202	6.6543	7.747
-1.6032	7.5326	2.4103	-2.9098	-7.678	-5.382	-13.859	-2.371	-3.7344	6.5705	7.7392
-1.6233	7.5357	2.4625	-2.8847	-7.6281	-5.4145	-13.868	-2.4664	-3.7486	6.4868	7.7315
-1.6435	7.5388	2.5147	-2.8596	-7.5782	-5.4471	-13.877	-2.5619	-3.7629	6.403	7.7238
-1.6636	7.5419	2.5668	-2.8345	-7.5282	-5.4796	-13.885	-2.6573	-3.7771	6.3193	7.716
-1.6837	7.545	2.619	-2.8094	-7.4783	-5.5122	-13.894	-2.7527	-3.7913	6.2356	7.7083
-1.7038	7.5481	2.6712	-2.7843	-7.4284	-5.5448	-13.903	-2.8481	-3.8055	6.1518	7.7005
-1.7239	7.5512	2.7233	-2.7592	-7.3785	-5.5773	-13.912	-2.9435	-3.8197	6.0681	7.6928
-1.744	7.5543	2.7755	-2.7341	-7.3286	-5.6099	-13.921	-3.0389	-3.8339	5.9844	7.685
-1.7641	7.5574	2.8277	-2.709	-7.2787	-5.6424	-13.929	-3.1343	-3.8481	5.9006	7.6773
