13.313	19.751	8.0297	-11.074	-19.996	-10.534	8.6128	19.841	12.828	-5.9795	-19.289	-11.889	-51.393	89.999	11.127	-11.889	25.394	71.996	-11.766	1.9348	-18.296	16.183	-84.579	1.9348	41.43	-6.2229	20.769
13.219	19.77	8.1447	-10.969	-19.997	-10.641	8.499	19.825	12.924	-5.8593	-19.255	-11.773	-51.32	89.999	11.154	-11.773	25.316	71.885	-11.691	1.9189	-18.189	16.179	-84.743	1.9189	41.219	-6.3313	21.402
13.124	19.789	8.2597	-10.864	-19.999	-10.747	8.3852	19.808	13.02	-5.7391	-19.222	-11.658	-51.248	89.999	11.181	-11.658	25.238	71.774	-11.617	1.9031	-18.081	16.174	-84.906	1.9031	41.008	-6.4398	22.034
13.03	19.807	8.3744	-10.758	-20	-10.854	8.2712	19.791	13.116	-5.6187	-19.187	-11.543	-51.176	89.999	11.208	-11.543	25.161	71.663	-11.543	1.8865	-17.974	16.17	-85.069	1.8865	40.794	-6.5477	22.674
12.933	19.823	8.4879	-10.651	-19.998	-10.958	8.1561	19.772	13.21	-5.4976	-19.15	-11.429	-51.103	89.999	11.237	-11.429	25.086	71.553	-11.473	1.867	-17.87	16.164	-85.228	1.867	40.573	-6.6535	23.343
12.837	19.839	8.6015	-10.544	-19.996	-11.063	8.0409	19.752	13.303	-5.3765	-19.113	-11.315	-51.03	89.999	11.266	-11.315	25.01	71.443	-11.403	1.8476	-17.765	16.158	-85.387	1.8476	40.351	-6.7593	24.013
12.74	19.855	8.7151	-10.438	-19.994	-11.168	7.9258	19.733	13.397	-5.2553	-19.076	-11.201	-50.958	89.999	11.294	-11.201	24.935	71.333	-11.333	1.8281	-17.66	16.152	-85.547	1.8281	40.13	-6.865	24.682
12.644	19.871	8.8287	-10.331	-19.992	-11.273	7.8106	19.713	13.491	-5.1342	-19.039	-11.087	-50.885	90	11.323	-11.087	24.86	71.223	-11.263	1.8085	-17.555	16.146	-85.706	1.8085	39.908	-6.9704	25.352
12.546	19.884	8.9408	-10.222	-19.987	-11.376	7.6942	19.69	13.583	-5.0122	-18.999	-10.975	-50.812	90	11.354	-10.975	24.788	71.115	-11.198	1.7855	-17.453	16.139	-85.861	1.7855	39.687	-7.0583	26.03
12.447	19.896	9.053	-10.114	-19.982	-11.479	7.5778	19.667	13.675	-4.8902	-18.959	-10.863	-50.739	90	11.384	-10.863	24.716	71.006	-11.132	1.7624	-17.351	16.131	-86.017	1.7624	39.466	-7.1462	26.709
12.349	19.909	9.1651	-10.005	-19.977	-11.582	7.4613	19.645	13.767	-4.7683	-18.919	-10.75	-50.666	90	11.415	-10.75	24.644	70.898	-11.067	1.7393	-17.249	16.124	-86.172	1.7393	39.245	-7.2341	27.388
12.25	19.922	9.2772	-9.8966	-19.972	-11.685	7.3449	19.622	13.858	-4.6463	-18.879	-10.638	-50.593	90	11.445	-10.638	24.572	70.789	-11.001	1.7162	-17.147	16.116	-86.327	1.7162	39.024	-7.322	28.066
12.15	19.931	9.3881	-9.7866	-19.964	-11.786	7.2275	19.596	13.948	-4.5236	-18.836	-10.527	-50.52	90	11.477	-10.527	24.502	70.681	-10.94	1.6901	-17.047	16.107	-86.479	1.6901	38.815	-7.3968	28.727
12.049	19.941	9.4987	-9.6765	-19.955	-11.887	7.1098	19.57	14.038	-4.4009	-18.793	-10.416	-50.447	90	11.509	-10.416	24.433	70.574	-10.879	1.6634	-16.948	16.098	-86.631	1.6634	38.609	-7.4692	29.385
11.949	19.95	9.6093	-9.5663	-19.947	-11.988	6.9922	19.544	14.127	-4.2782	-18.75	-10.305	-50.374	90	11.541	-10.305	24.363	70.467	-10.818	1.6367	-16.848	16.089	-86.782	1.6367	38.402	-7.5415	30.042
11.848	19.959	9.7199	-9.4561	-19.938	-12.089	6.8746	19.518	14.217	-4.1554	-18.707	-10.194	-50.3	90	11.574	-10.194	24.294	70.36	-10.757	1.6101	-16.749	16.08	-86.933	1.6101	38.195	-7.6138	30.699
11.747	19.967	9.8294	-9.3449	-19.928	-12.189	6.7562	19.49	14.304	-4.0322	-18.662	-10.084	-50.227	90	11.607	-10.084	24.227	70.254	-10.699	1.581	-16.651	16.069	-87.082	1.581	38.004	-7.6739	31.327
11.644	19.973	9.9384	-9.2332	-19.916	-12.288	6.6374	19.46	14.392	-3.9088	-18.615	-9.9751	-50.153	90	11.641	-9.9751	24.16	70.148	-10.642	1.5508	-16.555	16.059	-87.23	1.5508	37.82	-7.7277	31.94
11.542	19.979	10.047	-9.1214	-19.904	-12.387	6.5186	19.431	14.479	-3.7854	-18.569	-9.8659	-50.08	90	11.675	-9.8659	24.094	70.042	-10.585	1.5205	-16.458	16.048	-87.377	1.5205	37.637	-7.7815	32.554
11.439	19.985	10.156	-9.0097	-19.892	-12.486	6.3999	19.402	14.566	-3.6619	-18.523	-9.7567	-50.007	90	11.709	-9.7567	24.027	69.936	-10.529	1.4903	-16.362	16.037	-87.525	1.4903	37.453	-7.8353	33.167
11.336	19.989	10.265	-8.8973	-19.879	-12.584	6.2806	19.371	14.652	-3.5382	-18.475	-9.6483	-49.933	90	11.744	-9.6483	23.962	69.831	-10.474	1.4583	-16.266	16.025	-87.67	1.4583	37.283	-7.8819	33.754
